selling_price,km_driven,fuel,seller_type,transmission,owner,engine,max_power,seats,mileage,car_age
86000,46951,3,1,1,0,796.0,53.0,5.0,18.5,25
329000,19000,3,1,1,0,1198.0,67.0,5.0,20.63,9
650000,50000,1,1,1,0,1498.0,98.59,5.0,22.77,9
822000,60000,1,1,1,0,1582.0,126.2,5.0,19.67,10
345000,100000,1,1,1,2,1461.0,108.45,5.0,19.01,12
30000,10000,3,1,1,0,993.0,60.0,5.0,17.3,24
330000,50000,1,1,1,2,1248.0,74.0,5.0,22.9,13
300000,74537,3,1,1,2,998.0,67.04,5.0,20.51,11
200000,90000,3,1,0,2,1586.0,103.3,5.0,12.6,16
200000,80000,1,1,1,2,1248.0,81.83,5.0,19.44,13
90000,70000,3,1,1,2,995.0,62.0,5.0,18.0,15
200000,80000,3,1,1,2,1061.0,67.0,5.0,18.9,15
550000,35000,1,1,1,0,1120.0,71.0,5.0,24.4,9
250000,23500,3,1,1,0,1199.0,76.8,5.0,18.6,10
975000,82000,1,1,1,0,1498.0,97.9,5.0,25.6,8
900000,100000,1,1,1,2,2494.0,100.6,8.0,12.99,11
610000,15000,3,1,1,0,1197.0,81.83,5.0,18.6,7
620000,30000,1,1,1,0,1248.0,74.0,5.0,27.39,8
400000,30000,3,1,1,0,1197.0,82.0,5.0,18.9,9
500000,11000,3,1,1,0,998.0,67.0,5.0,21.63,6
200000,140000,3,1,1,0,1198.0,67.05,7.0,19.02,8
360000,110000,1,1,1,0,1248.0,88.7,5.0,23.0,9
252000,48000,3,1,1,0,998.0,67.1,5.0,20.92,13
280000,70000,1,1,1,2,1248.0,74.0,5.0,22.9,13
509999,70000,3,1,1,2,1197.0,81.8,5.0,22.0,7
1050000,58000,1,1,1,0,1997.0,120.0,7.0,15.4,9
200000,40000,2,1,1,1,1061.0,57.5,5.0,17.3,15
60000,90000,3,1,1,2,993.0,60.0,5.0,17.3,20
320000,40000,1,1,1,2,2498.0,112.0,7.0,14.0,15
520000,110000,1,1,1,0,2179.0,120.0,9.0,12.05,12
250000,80000,1,1,1,2,2179.0,138.1,7.0,11.57,18
725000,60000,1,1,1,0,1248.0,88.5,5.0,24.3,8
585000,50000,1,1,1,0,2523.0,62.1,7.0,15.96,10
430000,25000,3,1,1,0,1199.0,84.0,5.0,23.84,8
235000,100000,1,1,1,2,1248.0,74.0,5.0,22.9,14
350000,52000,1,1,1,4,1248.0,73.9,5.0,19.3,13
131000,80000,3,1,1,4,1086.0,68.05,5.0,19.81,15
450000,85000,1,1,1,0,1498.0,98.6,5.0,25.8,9
750000,83000,1,1,1,0,1248.0,88.5,5.0,24.3,9
200000,50000,3,1,1,0,796.0,47.3,5.0,22.74,12
125000,120000,3,1,1,1,1061.0,67.0,5.0,18.9,16
500000,100000,1,1,1,0,2523.0,62.1,7.0,15.96,11
380000,70000,1,1,1,4,1248.0,74.0,5.0,22.9,13
128000,19000,3,1,1,0,796.0,46.3,5.0,19.7,17
250000,68600,3,1,1,4,1497.0,118.0,5.0,17.0,16
690000,60000,1,1,1,0,1493.0,70.0,7.0,16.5,8
650000,65000,1,1,1,2,2523.0,62.1,7.0,15.96,11
560000,40000,3,1,1,2,1497.0,116.3,5.0,16.8,13
120000,160000,1,1,1,2,1248.0,81.83,5.0,19.44,13
400000,25000,3,1,1,0,998.0,67.04,5.0,23.1,9
200000,29500,3,1,1,0,998.0,67.1,5.0,20.92,13
950000,13887,3,1,1,0,1591.0,121.3,5.0,17.0,7
300000,50000,3,1,1,2,796.0,47.3,5.0,22.74,9
315000,30000,3,1,1,2,799.0,53.3,5.0,25.17,9
220000,100000,3,1,1,0,796.0,47.3,5.0,22.74,13
130000,60000,3,1,1,2,1399.0,92.7,5.0,14.49,14
595000,60000,1,1,1,2,1396.0,88.73,5.0,22.54,9
110000,120000,1,1,1,0,1405.0,70.0,5.0,19.4,14
680000,13500,3,1,1,0,1497.0,121.36,5.0,17.0,8
280000,52000,1,1,1,0,1248.0,75.0,5.0,20.3,12
530000,30000,3,1,1,2,1197.0,83.1,5.0,21.4,8
610000,14000,3,1,1,0,1197.0,82.0,5.0,19.1,8
500000,90000,1,1,1,2,2179.0,147.9,7.0,15.05,11
500000,50000,1,1,1,0,1047.0,69.0,5.0,24.7,7
250000,120000,1,1,1,2,2489.0,95.0,8.0,13.0,15
325000,10000,3,1,1,0,814.0,55.2,5.0,21.1,7
550000,10000,3,1,1,0,1197.0,83.1,5.0,21.4,7
720000,25000,3,1,1,0,1373.0,91.1,5.0,20.73,7
950000,20000,3,1,1,0,1591.0,121.3,5.0,17.0,8
350000,60000,1,1,1,0,1248.0,74.0,5.0,22.9,12
500000,40000,3,1,1,0,1197.0,81.86,5.0,18.9,7
380000,60000,1,1,1,0,1248.0,73.9,5.0,19.3,13
380000,50000,3,1,0,0,1197.0,82.0,5.0,16.9,10
900000,20000,3,1,1,0,1591.0,121.3,5.0,17.0,8
295000,35000,3,1,1,0,796.0,47.3,5.0,24.7,8
640000,40000,1,1,1,0,1248.0,88.5,5.0,28.09,9
790000,60000,1,1,1,0,1497.0,108.5,5.0,21.5,7
625000,20000,3,1,1,0,1591.0,121.4,5.0,17.01,10
604000,30000,3,1,1,2,1497.0,121.36,5.0,17.0,8
315000,29000,3,1,1,0,998.0,67.05,5.0,23.95,10
950000,17000,1,1,1,0,1497.0,115.0,5.0,20.0,6
400000,50000,3,1,1,0,998.0,67.04,5.0,20.51,8
700000,42000,3,1,0,0,1368.0,98.63,5.0,18.6,7
700000,120000,1,1,1,2,2494.0,102.0,8.0,12.8,14
260000,110000,1,1,1,0,1461.0,65.0,5.0,21.03,13
200000,90000,1,1,1,0,1396.0,70.0,5.0,23.57,13
580000,70000,3,1,1,0,1197.0,88.5,5.0,23.26,5
330000,66000,1,1,1,2,1598.0,105.0,5.0,20.5,14
400000,70000,1,1,1,4,1493.0,110.0,5.0,16.2,14
1350000,5000,3,1,0,0,1591.0,121.3,5.0,14.8,7
250000,50000,1,1,1,2,1461.0,65.0,5.0,21.03,11
725000,25000,3,1,1,0,1598.0,103.2,5.0,15.41,6
300000,70000,1,1,1,0,1248.0,74.0,5.0,23.4,12
120000,40000,3,1,1,2,796.0,37.0,4.0,16.1,19
1175000,110000,1,1,1,0,2179.0,140.0,7.0,16.0,9
380000,150000,1,1,1,0,2179.0,138.0,7.0,13.93,16
400000,45000,1,1,1,0,1405.0,70.0,5.0,19.1,11
140000,90000,1,1,1,4,1405.0,70.0,5.0,16.1,20
229999,140000,1,1,1,2,2179.0,138.1,7.0,11.57,14
110000,83000,3,1,1,2,1299.0,70.0,5.0,13.8,22
550000,106000,1,1,0,2,1968.0,138.1,5.0,16.96,14
150000,60000,3,1,1,1,1150.0,74.9,5.0,15.26,17
265000,40000,3,1,1,2,796.0,34.2,8.0,16.8,8
300000,138000,3,1,1,4,1197.0,80.0,5.0,17.0,14
280000,80000,3,1,1,0,796.0,47.3,5.0,22.74,10
130000,50000,3,1,1,2,1341.0,83.0,5.0,15.3,20
350000,50000,3,1,1,0,1199.0,82.4,5.0,18.2,10
200000,120000,3,1,1,0,1197.0,85.8,5.0,18.5,16
550000,24400,3,1,1,0,1197.0,81.8,5.0,22.0,7
400000,60000,1,1,1,2,2523.0,62.1,7.0,15.96,12
170000,120000,3,1,1,2,1197.0,85.8,5.0,18.5,15
600000,60000,1,1,1,2,1396.0,88.7,5.0,24.8,10
130000,100000,3,1,1,2,796.0,46.3,5.0,19.7,14
120000,60000,0,1,1,2,1248.0,81.83,5.0,19.44,18
100000,120000,3,1,1,2,796.0,37.0,4.0,16.1,14
310000,27500,3,1,1,0,799.0,53.3,5.0,25.17,9
35000,10000,3,1,1,0,796.0,37.0,4.0,16.1,18
200000,120000,3,1,1,4,1197.0,80.0,5.0,18.5,15
270000,70000,1,1,1,2,1248.0,81.83,5.0,19.44,16
650000,80000,1,1,1,0,1396.0,88.73,5.0,22.54,10
210000,120000,3,1,1,0,1193.0,64.1,5.0,15.64,12
509999,90000,1,1,1,0,1120.0,71.01,5.0,24.4,10
229999,70000,1,1,1,0,1399.0,68.1,5.0,20.0,12
409999,188000,1,1,1,2,1461.0,108.45,5.0,19.01,11
130000,67840,3,1,1,0,995.0,62.0,5.0,18.0,14
95000,30000,3,1,1,0,624.0,37.48,4.0,25.4,12
225000,35000,3,1,1,2,796.0,47.3,5.0,22.74,9
256999,150000,1,1,1,2,1248.0,81.83,5.0,19.44,15
775000,100000,1,1,1,0,1248.0,88.5,5.0,24.3,8
420000,30000,3,1,1,0,998.0,67.04,5.0,20.51,8
480000,70000,3,1,1,0,1197.0,82.0,5.0,18.9,9
200000,149032,1,1,1,0,1248.0,81.83,5.0,19.44,22
260000,380000,1,1,1,2,2523.0,63.0,7.0,13.6,15
210000,84050,3,1,1,0,1248.0,81.83,5.0,19.44,14
600000,15000,3,1,1,0,1199.0,74.0,5.0,16.2,7
140000,140000,1,1,1,2,1399.0,68.0,5.0,13.8,16
130000,120000,3,1,1,4,796.0,35.0,8.0,19.7,15
195000,112880,1,0,1,0,1248.0,74.0,5.0,25.2,18
210000,135000,1,0,1,2,1405.0,70.0,5.0,19.4,12
130000,80000,3,1,1,4,998.0,67.1,5.0,18.9,19
141000,128000,3,1,1,4,1199.0,79.4,5.0,18.6,13
280000,120000,1,1,1,0,2523.0,63.0,7.0,13.6,14
350000,30000,3,1,0,0,1586.0,103.2,5.0,12.6,15
575000,70000,3,1,1,0,1198.0,108.5,5.0,17.0,7
550000,41000,3,1,1,0,1197.0,81.83,5.0,18.6,10
420000,28100,3,1,1,0,1248.0,81.83,5.0,19.44,14
120000,30000,3,1,1,2,796.0,46.3,5.0,19.7,19
320000,30000,3,1,1,0,998.0,67.05,5.0,23.95,10
250000,35000,3,1,1,0,1495.0,93.7,5.0,16.36,14
300000,22000,3,1,1,0,1586.0,104.68,5.0,15.0,15
250000,70000,3,1,1,0,998.0,67.1,5.0,18.9,19
120000,100000,3,1,1,2,1248.0,81.83,5.0,19.44,20
750000,70000,1,1,1,0,1493.0,70.0,7.0,16.5,7
151000,200000,1,1,1,2,2179.0,120.0,8.0,10.5,20
300000,120000,1,1,1,0,2179.0,138.03,7.0,13.93,14
577000,3000,3,1,1,0,1197.0,81.8,5.0,20.89,6
229999,50000,3,1,1,0,998.0,67.1,5.0,20.92,13
500000,50000,1,1,1,0,2523.0,62.1,7.0,15.96,12
840000,1500,3,1,0,0,1199.0,88.7,5.0,18.2,6
900000,74000,1,1,1,0,1498.0,108.6,5.0,22.27,8
650000,25000,3,1,1,0,1199.0,88.7,5.0,18.7,8
650000,61915,1,1,1,0,1498.0,98.6,5.0,27.3,9
250000,110000,3,1,1,0,814.0,55.2,5.0,21.1,9
550000,70000,1,1,1,0,1498.0,88.0,5.0,20.14,9
250000,150000,1,1,1,1,1248.0,75.0,5.0,17.8,18
350000,110000,1,1,1,2,1493.0,100.0,7.0,17.21,12
185000,90000,1,1,1,2,936.0,56.3,5.0,25.44,11
229999,120000,3,1,1,4,1196.0,70.0,5.0,15.6,15
1000000,65000,1,1,1,0,2494.0,100.6,8.0,12.99,9
490000,10000,3,1,1,0,1197.0,81.8,5.0,20.52,6
150000,80000,3,1,1,2,1197.0,78.9,5.0,20.36,16
600000,184000,1,1,1,0,1248.0,88.76,7.0,20.77,12
270000,80000,0,1,1,2,998.0,58.33,5.0,32.52,12
60000,70000,3,1,1,2,993.0,60.0,5.0,17.3,20
150000,89000,3,1,1,2,1586.0,104.68,5.0,15.6,17
525000,69000,1,1,1,2,1248.0,74.0,5.0,22.9,12
83000,90000,1,1,1,2,1396.0,69.0,5.0,25.0,13
300000,8000,3,1,1,0,814.0,55.2,5.0,21.1,8
350000,35000,3,1,1,0,1197.0,80.0,5.0,17.0,13
300000,45000,3,1,1,0,1197.0,80.0,5.0,17.0,14
250000,30000,1,1,1,0,1248.0,91.2,5.0,20.4,14
114999,59000,3,1,1,2,796.0,37.0,4.0,16.1,19
700000,6200,3,1,1,0,1462.0,103.0,7.0,19.34,7
250000,120000,3,1,1,2,998.0,67.0,5.0,21.63,5
350000,70000,3,1,1,0,998.0,67.04,5.0,20.51,9
80000,70000,3,1,1,0,796.0,35.0,5.0,14.0,27
850000,110000,1,1,1,0,2523.0,75.0,7.0,15.4,8
70000,158000,3,1,1,0,1248.0,81.83,5.0,19.44,21
90000,93000,3,1,1,4,995.0,62.0,5.0,18.0,18
600000,110000,1,1,1,0,2499.0,72.4,10.0,13.58,11
135000,57000,3,1,1,0,796.0,46.3,5.0,19.7,18
150000,120000,3,1,1,0,1495.0,94.0,5.0,13.2,20
240000,120000,3,1,1,0,1298.0,85.8,5.0,17.5,16
946000,60000,1,1,1,0,1396.0,88.7,5.0,22.1,7
215000,70000,1,1,1,0,1396.0,69.0,5.0,23.03,14
50000,60000,3,1,1,1,993.0,60.0,5.0,17.3,26
310000,100000,1,1,1,0,1498.0,98.6,5.0,25.8,12
220000,35000,3,1,1,0,1197.0,78.9,5.0,20.36,17
195000,90000,1,1,1,4,1248.0,75.0,5.0,17.8,17
650000,50000,3,1,1,0,1197.0,81.86,5.0,17.19,10
350000,98000,3,1,1,0,1197.0,80.0,5.0,18.5,14
360000,30000,3,1,1,0,1197.0,82.85,5.0,18.5,12
550000,50000,3,1,1,2,1797.0,147.5,5.0,16.3,12
490000,26000,3,1,1,0,1197.0,82.0,5.0,18.9,9
195000,46000,3,1,1,2,796.0,46.3,5.0,19.7,14
125000,80000,3,1,1,1,796.0,46.3,5.0,19.7,15
459999,10000,3,1,1,0,1199.0,84.0,5.0,23.84,6
275000,16700,3,1,1,0,796.0,47.3,5.0,22.74,10
680000,70000,1,1,1,0,1248.0,74.02,5.0,28.4,7
600000,7967,3,1,1,0,1197.0,83.14,5.0,20.85,10
720000,20000,3,1,1,0,1197.0,81.8,5.0,22.0,7
295000,50000,1,1,1,0,1248.0,81.83,5.0,19.44,14
356000,9656,3,1,1,0,799.0,53.3,5.0,25.17,9
225000,50000,3,1,1,0,1086.0,68.05,5.0,19.81,14
725000,17000,1,1,1,0,1498.0,98.63,5.0,24.4,6
130000,50000,3,1,1,0,995.0,62.0,5.0,18.0,15
300000,10000,3,1,1,0,799.0,53.3,5.0,25.17,10
400000,43000,3,1,1,2,1197.0,82.85,5.0,18.5,12
550000,50000,1,1,1,0,1396.0,88.7,5.0,23.5,12
120000,90000,3,1,1,2,998.0,67.0,5.0,18.9,19
409999,100000,1,1,1,2,2498.0,112.0,8.0,14.0,13
110000,80000,3,1,1,2,1086.0,62.1,5.0,0.0,15
450000,120000,1,1,1,0,2523.0,62.1,7.0,15.96,13
610000,5000,3,1,1,0,1197.0,81.8,5.0,21.21,6
515000,68609,1,0,1,0,1498.0,89.84,5.0,22.7,9
925000,33360,1,0,1,0,1498.0,98.59,5.0,22.77,7
860000,14317,3,0,1,0,1498.0,104.55,5.0,14.23,6
225000,87237,1,0,1,2,1399.0,68.05,5.0,20.0,13
500000,62960,1,0,1,0,1498.0,99.0,5.0,25.83,8
600000,26634,3,0,0,0,1197.0,81.8,5.0,21.21,8
195000,163720,1,0,1,0,1399.0,68.0,5.0,18.5,13
265000,67998,3,0,1,0,998.0,67.1,5.0,18.9,13
650000,20706,1,0,1,0,1499.0,98.63,5.0,23.8,7
415000,100581,1,0,1,0,1498.0,99.0,5.0,25.83,10
600000,67303,1,0,1,0,1461.0,83.8,5.0,20.45,10
340000,79139,3,0,1,0,1197.0,85.8,5.0,18.5,12
350000,84784,1,0,1,0,1120.0,70.0,5.0,24.0,11
265000,130376,1,0,1,2,1248.0,73.94,5.0,23.2,13
625000,72000,1,1,1,0,2179.0,138.03,7.0,13.93,8
245000,127000,1,1,1,2,1493.0,110.0,5.0,16.8,17
395000,120000,1,1,1,0,1248.0,74.0,5.0,25.2,11
190000,120000,1,1,1,2,1248.0,81.83,5.0,19.44,15
490000,100000,1,1,1,0,1120.0,71.0,5.0,24.4,11
450000,148000,1,1,1,2,1248.0,81.83,5.0,19.44,13
955000,40000,1,1,1,0,1248.0,88.5,7.0,24.52,7
525000,110000,1,1,1,0,1248.0,74.0,5.0,23.4,12
550000,30000,3,1,1,0,1199.0,84.0,5.0,20.3,8
200000,120000,1,1,1,2,1405.0,70.0,5.0,19.1,11
500000,15000,3,1,1,0,1196.0,86.8,5.0,18.16,8
825000,33500,1,1,1,0,1248.0,88.5,5.0,23.65,9
250000,70000,1,1,1,0,1493.0,100.0,7.0,17.21,13
600000,10000,3,1,1,0,1197.0,78.8,5.0,18.16,10
1325000,22053,1,1,1,0,2179.0,120.0,7.0,16.36,7
770000,50000,1,1,1,0,1493.0,100.0,7.0,18.49,9
415000,78432,1,1,1,0,1991.0,123.7,5.0,16.52,14
825000,125000,1,1,1,2,2199.0,194.3,7.0,14.66,14
530000,80000,1,1,1,0,1498.0,99.23,5.0,26.1,7
425000,270000,1,1,1,4,2494.0,102.0,8.0,12.8,19
310000,50000,3,1,1,2,1198.0,86.8,5.0,19.4,13
390000,20000,3,1,1,0,1199.0,84.0,5.0,23.84,8
700000,30000,3,1,1,0,1591.0,121.3,5.0,15.29,9
200000,70000,3,1,1,2,1086.0,68.05,5.0,19.81,15
1050000,7200,1,1,1,0,2494.0,100.6,8.0,12.99,12
580000,97000,1,1,1,0,1498.0,98.6,5.0,26.0,11
200000,60000,3,1,1,2,814.0,55.2,5.0,21.1,11
245000,25000,3,1,1,0,1199.0,84.8,5.0,18.2,12
210000,94000,3,1,1,2,1197.0,78.9,5.0,20.36,15
50000,90000,3,1,1,2,1590.0,94.0,5.0,15.4,20
700000,50000,1,1,0,2,2231.0,184.0,7.0,12.12,13
660000,35000,1,1,1,0,1248.0,74.0,5.0,22.95,6
630000,117500,3,1,1,2,1497.0,117.3,5.0,17.4,10
950000,78500,1,1,1,0,2179.0,140.0,7.0,15.1,13
740000,8000,3,1,1,0,1197.0,81.83,5.0,18.6,7
570000,25000,3,1,1,0,1196.0,86.8,5.0,18.12,8
450000,60000,1,1,1,4,1582.0,126.32,5.0,22.32,13
390000,10000,3,1,1,0,999.0,67.0,5.0,22.5,6
180000,70000,3,1,1,2,1597.0,92.0,5.0,14.2,16
130000,60000,3,1,1,0,624.0,37.48,4.0,25.4,10
270000,70000,3,1,1,2,1497.0,78.0,5.0,17.7,19
60000,25000,3,1,1,4,796.0,37.0,4.0,16.1,28
170000,90000,3,1,1,4,1599.0,103.2,5.0,13.9,19
978999,90000,1,1,1,0,1582.0,126.2,5.0,19.67,10
490000,25000,3,1,1,0,1199.0,84.0,5.0,23.84,7
280000,60000,1,1,1,2,1498.0,88.7,5.0,23.5,13
390000,25000,3,1,1,0,1199.0,84.0,5.0,23.84,7
170000,60000,3,1,1,1,796.0,47.3,5.0,22.74,12
45000,70000,3,1,1,0,995.0,62.0,5.0,18.0,17
640000,80000,1,1,1,2,1248.0,88.5,7.0,24.52,9
650000,110000,1,1,1,2,2523.0,75.0,9.0,15.4,10
500000,115717,1,1,1,0,2179.0,120.0,9.0,12.05,12
90000,110000,1,1,1,2,1399.0,68.0,5.0,17.7,17
480000,70000,1,1,1,2,2179.0,147.9,7.0,15.05,11
630000,4000,3,1,1,0,1197.0,81.8,5.0,21.21,6
250000,50000,3,1,1,0,1197.0,78.9,5.0,20.36,14
330000,70000,3,1,1,1,1197.0,82.0,5.0,18.9,9
180000,70000,3,1,1,2,1197.0,78.9,5.0,20.36,16
210000,50000,3,1,1,2,1197.0,80.0,5.0,18.5,15
550000,55000,1,1,1,0,1248.0,74.0,5.0,26.59,9
950000,5000,3,1,0,0,1198.0,108.5,5.0,17.0,5
430000,100000,1,1,1,2,2523.0,62.1,7.0,15.96,12
348000,23000,3,1,1,2,1197.0,78.9,5.0,20.36,11
196000,60000,3,1,1,2,796.0,47.3,5.0,22.74,11
150000,70000,3,1,1,2,1061.0,67.0,5.0,18.9,15
90000,82000,3,1,1,1,1248.0,81.83,5.0,19.44,20
150000,60000,3,1,1,2,1061.0,67.0,5.0,18.9,16
1250000,100000,1,1,1,0,2179.0,153.86,7.0,14.1,6
600000,90000,1,1,1,4,1248.0,88.76,7.0,20.77,10
65000,26432,3,0,1,0,624.0,37.48,4.0,25.4,15
220000,46702,3,0,1,0,796.0,34.2,8.0,16.8,9
220000,46706,3,0,1,0,796.0,34.2,8.0,16.8,9
110000,53523,3,0,1,0,1193.0,64.4,5.0,16.84,19
175000,56365,1,0,1,0,936.0,56.3,5.0,25.44,13
160000,49563,3,0,1,0,995.0,62.1,5.0,16.2,14
65000,56432,3,0,1,0,796.0,37.0,4.0,16.1,21
60000,52365,3,0,1,2,796.0,37.0,4.0,16.1,23
120000,53512,3,0,1,2,796.0,46.3,5.0,19.7,18
110000,53563,3,0,1,2,1248.0,81.83,5.0,19.44,20
1000000,40000,1,1,0,0,2696.0,184.0,7.0,11.18,12
220000,46533,3,0,1,0,998.0,67.1,5.0,18.9,15
105000,59635,3,0,1,2,1248.0,81.83,5.0,19.44,20
114999,58632,3,0,1,2,796.0,35.0,5.0,14.0,17
110000,58632,2,0,1,2,1248.0,81.83,5.0,19.44,17
850000,80000,1,1,0,2,2179.0,140.0,7.0,16.0,9
750000,70000,1,1,1,0,1248.0,88.5,7.0,24.52,9
265000,90000,3,1,1,0,999.0,67.0,5.0,23.01,8
450000,110000,3,1,1,2,1596.0,99.6,5.0,14.09,11
225000,90000,1,1,1,0,1493.0,100.0,7.0,17.21,12
1125000,70000,1,1,1,0,2179.0,120.0,7.0,15.4,10
270000,80000,3,1,1,0,1197.0,85.0,5.0,16.6,16
130000,78000,3,1,1,0,796.0,46.3,5.0,19.7,18
660000,45000,1,1,1,0,1493.0,70.0,7.0,16.5,8
240000,50000,3,1,1,2,998.0,67.05,5.0,23.95,10
275000,58000,3,1,1,0,796.0,47.3,5.0,24.7,8
750000,120000,1,1,1,0,2494.0,102.0,8.0,12.8,13
65000,30000,3,1,1,2,1150.0,76.0,5.0,14.7,18
850000,162000,1,1,1,0,2179.0,147.94,7.0,14.1,8
300000,50000,0,1,1,2,998.0,58.16,5.0,26.6,9
555000,25000,3,1,1,2,1197.0,81.83,5.0,18.6,7
825000,60000,1,1,1,0,1997.0,120.0,7.0,15.4,10
150000,70000,2,1,1,4,1086.0,62.1,5.0,13.45,15
185000,138000,1,1,1,2,1248.0,73.9,5.0,19.3,16
180000,70000,3,1,1,2,1197.0,78.9,5.0,20.36,15
160000,48000,3,1,1,2,796.0,46.3,5.0,19.7,15
500000,110000,1,1,0,0,2953.0,153.86,7.0,11.4,13
375000,88000,1,1,1,2,1248.0,74.0,5.0,25.2,11
900000,68000,1,1,1,0,2494.0,100.6,7.0,12.99,10
459999,70000,3,1,1,0,1197.0,82.0,5.0,18.9,8
480000,80000,1,1,1,0,1461.0,83.8,5.0,20.45,11
320000,100000,1,1,1,4,1248.0,74.0,5.0,22.9,12
370000,96000,1,1,1,2,1248.0,74.0,5.0,22.9,12
80000,123219,3,1,1,4,1248.0,81.83,5.0,19.44,20
75000,30000,3,1,1,4,993.0,60.0,5.0,17.3,23
400000,60000,1,1,1,4,1248.0,73.94,5.0,23.2,9
250000,90000,3,1,0,2,1248.0,81.83,5.0,19.44,20
425000,65000,1,1,1,0,1248.0,74.0,5.0,25.2,11
325000,48000,3,1,1,0,998.0,67.04,5.0,23.1,11
350000,65300,3,1,1,2,1197.0,82.0,5.0,18.9,9
600000,40000,3,1,1,0,1197.0,81.83,5.0,18.6,7
120000,60000,1,1,1,2,936.0,57.6,5.0,25.44,13
200000,70000,3,1,1,2,998.0,67.1,5.0,20.92,13
100000,70000,3,1,1,4,796.0,46.3,5.0,19.7,17
350000,70000,1,1,1,2,1120.0,70.0,5.0,24.0,11
85000,150000,3,1,1,2,796.0,46.3,5.0,19.7,19
399000,10000,3,1,1,0,998.0,67.05,5.0,23.95,6
580000,56000,1,1,1,0,1582.0,126.3,5.0,22.32,11
290000,30000,3,1,1,0,799.0,53.64,5.0,22.7,8
380000,50000,3,1,1,2,1197.0,82.0,5.0,18.9,11
200000,120000,1,1,1,0,1399.0,68.0,5.0,20.0,15
390000,40000,0,1,1,0,998.0,58.16,5.0,26.6,7
500000,27500,3,1,1,0,1197.0,81.86,5.0,18.9,8
520000,73000,1,1,1,0,1248.0,88.76,7.0,20.77,13
650000,75000,1,1,1,0,1248.0,74.0,5.0,26.59,8
380000,5000,3,1,1,0,999.0,67.0,5.0,23.01,7
275000,50000,2,1,1,0,998.0,58.2,5.0,26.2,15
520000,70000,1,1,1,0,1248.0,74.0,5.0,26.59,10
610000,60000,1,1,1,0,1248.0,74.0,5.0,26.59,10
85000,110000,3,1,1,0,998.0,67.1,5.0,18.9,21
490000,95000,1,1,1,0,1461.0,83.8,5.0,20.46,12
229999,34000,3,1,1,2,814.0,55.2,5.0,21.1,10
411000,25000,3,1,1,0,1197.0,82.0,5.0,18.9,10
362000,120000,0,1,1,2,1196.0,61.7,5.0,21.94,6
550000,31000,1,1,1,0,1364.0,67.06,5.0,23.59,11
459999,70000,0,1,1,0,998.0,58.16,5.0,26.6,7
190000,47000,3,1,1,0,1197.0,85.8,5.0,18.5,14
499000,5000,3,1,0,0,1086.0,68.0,5.0,20.3,6
358000,44000,3,1,1,0,1196.0,73.0,7.0,15.37,7
278000,120000,1,1,1,2,1364.0,67.1,5.0,23.59,13
320000,39395,1,1,1,0,1248.0,75.0,5.0,21.2,11
580000,67000,1,1,1,2,1461.0,108.5,5.0,20.4,12
1300000,20000,3,1,0,0,1497.0,117.6,5.0,17.4,6
825000,40000,1,1,1,0,1498.0,98.6,5.0,25.8,7
170000,120000,3,1,1,2,1794.0,125.0,5.0,13.4,21
1700000,80000,1,1,1,2,2982.0,168.5,7.0,12.55,11
490000,7000,3,1,1,0,1086.0,68.0,5.0,20.3,7
1050000,15000,1,1,1,0,2179.0,140.0,7.0,16.0,7
210000,50000,3,1,1,0,1199.0,76.8,5.0,18.6,9
1250000,30000,1,1,1,0,2179.0,120.0,7.0,15.4,9
320000,120000,1,1,1,2,1248.0,74.0,5.0,22.9,13
400000,64000,1,1,1,0,1991.0,123.7,5.0,16.52,13
320000,120000,1,1,1,0,1248.0,73.94,5.0,23.2,12
600000,85000,1,1,1,0,1364.0,87.2,5.0,21.43,13
275000,50000,3,1,1,0,998.0,67.1,5.0,20.92,13
170000,59000,3,1,1,2,796.0,46.3,5.0,19.7,16
155000,98000,1,1,1,0,936.0,57.6,5.0,25.44,13
240000,70000,1,1,1,0,1248.0,0.0,5.0,19.44,13
320000,120000,1,1,1,2,1248.0,81.83,5.0,19.44,14
620000,140000,1,1,1,2,1461.0,83.8,5.0,20.45,10
530000,50000,3,1,1,0,1197.0,81.86,5.0,18.9,8
550000,40000,1,1,1,0,1364.0,67.04,5.0,23.59,10
600000,90000,1,1,1,0,1498.0,98.6,5.0,26.0,11
649000,117000,1,1,1,4,2179.0,140.0,7.0,15.1,11
625000,90000,1,1,1,0,1498.0,98.6,5.0,26.0,11
125000,70000,3,1,1,0,995.0,63.0,5.0,16.0,15
305000,230000,1,1,1,2,2499.0,72.4,9.0,13.58,16
285000,155000,3,1,1,2,1586.0,103.3,5.0,15.5,15
600000,60000,1,1,1,2,2179.0,138.03,5.0,13.49,10
426000,110000,3,1,1,0,1198.0,82.0,6.0,18.15,9
180000,120000,1,1,1,0,1405.0,71.0,5.0,17.0,15
400000,100000,1,1,1,2,1582.0,126.32,5.0,22.32,14
120000,40000,3,1,1,2,1199.0,79.4,5.0,18.6,15
300000,110000,1,1,1,2,1248.0,88.8,5.0,21.12,13
190000,92500,3,1,1,2,998.0,67.1,5.0,20.92,14
310000,20000,3,1,1,0,796.0,47.3,5.0,24.7,8
380000,15000,3,1,1,0,799.0,53.3,5.0,25.17,6
740000,14000,1,1,1,0,1493.0,70.0,7.0,16.5,6
